trend_timestamp,topic_category,country,tweet_volume,mention_count,retweet_count,trend_score,sentiment_index,impressions,engagement_count
14-01-2025,AI,India,292.0,9633.0,2936.0,0.015841927,0.246591166,34205.0,20019.0
15-01-2025,Sports,USA,,5077.0,1206.0,-0.944177808,0.165920937,3119.0,48657.0
02-01-2025,Finance,USA,5651.0,3387.0,3884.0,-0.160015826,0.44640208,85790.0,48982.0
06-01-2025,Finance,UK,8734.0,2289.0,9388.0,0.662125875,0.461373239,69442.0,40581.0
14-01-2025,Finance,Germany,8890.0,,5923.0,-0.963441505,0.40321079,30314.0,9945.0
15-01-2025,AI,Germany,503.0,9113.0,6069.0,-0.695999451,0.831719887,96393.0,13852.0
21-01-2025,Finance,India,711.0,9181.0,3278.0,0.582537779,0.653046509,22762.0,40776.0
09-01-2025,AI,USA,1310.0,3619.0,1512.0,0.317665262,,82978.0,7352.0
22-01-2025,Cloud,Germany,5615.0,8225.0,1640.0,,0.409874621,50619.0,1572.0
18-01-2025,Sports,Germany,423.0,8344.0,1264.0,-0.867605174,0.073851197,69837.0,29809.0
08-01-2025,Finance,Germany,4943.0,2302.0,,0.094321076,0.927648533,35269.0,34825.0
09-01-2025,Sports,Germany,8608.0,2055.0,2346.0,-0.909641541,0.587866886,26417.0,41606.0
08-01-2025,Cloud,India,9626.0,6622.0,,-0.698530703,0.346630699,69821.0,45267.0
19-01-2025,Sports,UK,6767.0,3011.0,,0.089847004,0.158118988,55523.0,25035.0
12-01-2025,Sports,USA,2916.0,4211.0,3482.0,-0.536427615,0.867673676,23434.0,8606.0
10-01-2025,Finance,UK,5396.0,4472.0,4362.0,-0.284778264,0.283909703,88593.0,9712.0
22-01-2025,Sports,USA,6407.0,1229.0,5293.0,-0.776017093,,27964.0,44491.0
19-01-2025,Cloud,USA,9166.0,8641.0,9466.0,0.977923472,0.468713299,87598.0,49036.0
02-01-2025,AI,UK,336.0,1275.0,3537.0,0.122702375,0.025411857,22301.0,9206.0
04-01-2025,Cloud,USA,7650.0,4198.0,6379.0,,0.463047102,76180.0,40229.0
08-01-2025,Cloud,Germany,2018.0,4196.0,1605.0,-0.904047605,0.982581886,20477.0,35336.0
11-01-2025,Cloud,UK,3659.0,3368.0,,-0.587659762,0.9638791,84318.0,22909.0
09-01-2025,Cloud,Germany,5213.0,975.0,7295.0,,0.758899354,90022.0,43533.0
12-01-2025,AI,India,7972.0,9276.0,1972.0,-0.43479494,0.388773411,46982.0,43922.0
22-01-2025,Sports,UK,,8578.0,498.0,-0.195838117,0.855349166,10927.0,37780.0
03-01-2025,,India,,6252.0,8874.0,-0.36886096,0.556729772,64314.0,18239.0
,Sports,USA,3383.0,9683.0,9588.0,-0.690947611,0.543907029,71972.0,6655.0
02-01-2025,Cloud,India,2159.0,8351.0,6514.0,-0.725085639,0.398824034,78550.0,24490.0
17-01-2025,Cloud,India,4651.0,2339.0,5271.0,0.488660426,0.680593747,8927.0,30155.0
05-01-2025,Finance,Germany,1101.0,352.0,4194.0,-0.285595131,0.825524967,46622.0,25165.0
20-01-2025,Finance,USA,6245.0,2115.0,4705.0,,0.326884783,81824.0,37368.0
06-01-2025,Sports,USA,9193.0,161.0,4207.0,0.765299964,0.288578102,65560.0,39082.0
05-01-2025,AI,USA,5281.0,8209.0,3627.0,0.943608445,0.981510973,16432.0,34087.0
11-01-2025,Sports,India,5614.0,,6211.0,0.921058322,0.842077021,90649.0,23178.0
17-01-2025,Cloud,,9361.0,2742.0,4792.0,-0.481418763,0.182471796,67055.0,16927.0
18-01-2025,Sports,USA,9293.0,3995.0,8017.0,-0.49478072,0.940610171,83384.0,36423.0
06-01-2025,Finance,,8097.0,5942.0,1327.0,0.386699644,0.271591855,92654.0,38897.0
21-01-2025,Finance,USA,3290.0,5651.0,4475.0,0.748479475,0.022845704,28381.0,41464.0
23-01-2025,AI,USA,9077.0,3100.0,4517.0,0.730388259,0.923002694,2200.0,49161.0
,Sports,,4905.0,9990.0,4362.0,0.076045641,0.982768665,49498.0,
,Sports,Germany,8985.0,,6087.0,-0.567028892,0.631216825,35720.0,45498.0
14-01-2025,,UK,7944.0,5860.0,2608.0,-0.514603552,0.214424435,47595.0,20942.0
12-01-2025,Sports,Germany,2129.0,5547.0,4003.0,-0.37928893,0.822660574,63534.0,12719.0
19-01-2025,Sports,UK,9329.0,4546.0,6956.0,0.93573425,,11935.0,13194.0
08-01-2025,Sports,,1605.0,8188.0,5403.0,0.728550471,0.030926296,76742.0,24256.0
23-01-2025,AI,India,4591.0,7415.0,9714.0,-0.805291322,0.754082334,84533.0,15330.0
20-01-2025,Finance,USA,4381.0,1102.0,,0.858971007,0.286099721,24802.0,1199.0
22-01-2025,Finance,USA,1506.0,,2895.0,-0.196862946,0.742122346,17057.0,3792.0
20-01-2025,Cloud,Germany,5148.0,7532.0,8745.0,0.225610253,0.248466911,28749.0,21204.0
13-01-2025,Finance,India,7347.0,8487.0,4761.0,0.556428326,0.13989797,31769.0,2320.0
06-01-2025,Finance,,153.0,539.0,4835.0,-0.912964773,0.93736054,76564.0,2147.0
18-01-2025,AI,Germany,4543.0,4349.0,3581.0,0.665105776,0.214031407,98675.0,42822.0
13-01-2025,Cloud,Germany,8860.0,5941.0,737.0,0.313422844,0.801605978,66352.0,14612.0
13-01-2025,Finance,UK,,5991.0,5699.0,-0.283698878,0.487438297,35395.0,12045.0
18-01-2025,Cloud,USA,7695.0,5568.0,4208.0,0.998544816,0.194825157,17625.0,41244.0
05-01-2025,AI,India,8662.0,4578.0,8861.0,0.123862445,0.121615903,66974.0,19390.0
23-01-2025,Cloud,USA,3135.0,9022.0,7478.0,0.682438278,0.880664335,25189.0,40809.0
16-01-2025,AI,Germany,6350.0,5982.0,7595.0,-0.02554371,0.522302405,47907.0,13871.0
08-01-2025,AI,USA,1800.0,8846.0,7701.0,0.820343476,0.922108412,14028.0,2751.0
23-01-2025,Finance,USA,4259.0,5639.0,2093.0,0.269357759,0.054305712,15123.0,42262.0
01-01-2025,Cloud,USA,2875.0,,3594.0,-0.745387341,0.019905862,84715.0,19309.0
17-01-2025,Cloud,UK,8089.0,139.0,4817.0,-0.815232541,0.023857625,86407.0,8929.0
01-01-2025,Finance,,3545.0,3085.0,5788.0,-0.532067534,0.060274009,82774.0,42071.0
,AI,Germany,7260.0,9816.0,6289.0,0.641049707,0.598397863,84354.0,44032.0
02-01-2025,AI,UK,1338.0,5274.0,1914.0,,0.699823635,11119.0,31281.0
02-01-2025,Finance,Germany,901.0,7763.0,6264.0,0.696295939,0.183912879,72005.0,12972.0
23-01-2025,,UK,5706.0,2827.0,5290.0,0.313230206,0.984264333,51173.0,46829.0
01-01-2025,AI,India,5125.0,8508.0,3723.0,,0.527870251,78741.0,44244.0
21-01-2025,Finance,UK,2683.0,5925.0,916.0,-0.678626165,0.810172087,94461.0,39619.0
17-01-2025,Finance,USA,3981.0,4998.0,399.0,0.831976331,0.882567373,75385.0,43594.0
05-01-2025,Sports,UK,,680.0,9139.0,-0.801799769,0.128954986,48069.0,11345.0
22-01-2025,Finance,USA,6584.0,8574.0,9876.0,0.97856849,0.257533785,3719.0,5734.0
23-01-2025,AI,India,9791.0,2295.0,2400.0,0.151707795,0.103505288,9815.0,26506.0
18-01-2025,Finance,USA,4457.0,2784.0,9580.0,0.820366868,0.916862152,36674.0,3164.0
19-01-2025,AI,Germany,9458.0,4301.0,6625.0,-0.318319332,0.295484063,40372.0,14562.0
07-01-2025,AI,Germany,,858.0,2300.0,-0.129857318,0.005049765,58483.0,28689.0
13-01-2025,AI,USA,6125.0,6707.0,3008.0,0.798244711,0.855066924,83567.0,4201.0
23-01-2025,Sports,Germany,4399.0,2893.0,911.0,0.762081179,0.459497965,37892.0,19838.0
05-01-2025,AI,,6224.0,6231.0,4390.0,0.876068176,0.813796923,91279.0,32760.0
03-01-2025,AI,Germany,6461.0,1160.0,1614.0,0.357167459,0.593677276,73591.0,36326.0
06-01-2025,Finance,India,,8969.0,733.0,0.375597144,0.365487425,24515.0,32842.0
13-01-2025,Finance,UK,8546.0,8444.0,8752.0,,0.416900865,5870.0,44443.0
18-01-2025,AI,USA,8357.0,4251.0,1464.0,0.202568142,0.540906819,35575.0,6898.0
06-01-2025,AI,India,466.0,2818.0,3201.0,0.635653925,0.13497065,61026.0,
23-01-2025,Finance,India,3481.0,769.0,1427.0,0.205386304,0.205183931,57022.0,5980.0
18-01-2025,Sports,UK,2462.0,555.0,6115.0,-0.048805065,0.992165895,28754.0,16784.0
02-01-2025,Cloud,India,9922.0,4703.0,6492.0,-0.246145518,0.641482667,91101.0,44268.0
17-01-2025,AI,,601.0,1160.0,1766.0,-0.010263288,0.866084875,4270.0,7763.0
04-01-2025,Finance,India,8055.0,3115.0,8249.0,0.388521856,0.113043791,5015.0,14825.0
15-01-2025,Finance,Germany,1027.0,5144.0,1371.0,-0.700879819,0.592177186,43087.0,19520.0
10-01-2025,Cloud,Germany,4462.0,,6641.0,-0.005770771,0.466178182,55236.0,41534.0
10-01-2025,AI,USA,520.0,9640.0,1166.0,-0.9262783,0.322604489,80334.0,48017.0
12-01-2025,Finance,India,6116.0,9982.0,,0.330575801,0.967242661,86196.0,34074.0
16-01-2025,Cloud,India,1548.0,4497.0,941.0,,0.654308487,89800.0,
20-01-2025,Sports,USA,1864.0,1260.0,3293.0,0.456376462,0.520007085,66093.0,28217.0
15-01-2025,Sports,Germany,9107.0,7087.0,3129.0,-0.050507582,0.532318279,18356.0,44147.0
23-01-2025,Cloud,UK,1702.0,5019.0,197.0,0.453253736,0.62346884,15368.0,19584.0
21-01-2025,Cloud,India,9760.0,9334.0,8963.0,-0.780196056,0.777566134,1288.0,39038.0
09-01-2025,Finance,UK,2096.0,8674.0,2944.0,0.345344452,0.267521861,37597.0,5076.0
16-01-2025,AI,Germany,9401.0,2119.0,7504.0,0.010094603,0.919506267,57152.0,
19-01-2025,Cloud,USA,8787.0,4449.0,2176.0,-0.550249855,0.029702153,67561.0,8824.0
07-01-2025,Sports,USA,2243.0,2590.0,2515.0,0.669042244,0.461711623,89043.0,5964.0
21-01-2025,Cloud,UK,5300.0,,7326.0,-0.85516294,0.056578304,44106.0,26728.0
22-01-2025,,,8043.0,2812.0,8824.0,-0.052400474,0.203325812,59132.0,31951.0
10-01-2025,Cloud,USA,4548.0,3426.0,9972.0,0.016360504,0.976890938,88748.0,16242.0
22-01-2025,Cloud,Germany,6521.0,1820.0,1156.0,-0.398887255,0.361359221,84299.0,38748.0
08-01-2025,AI,India,1822.0,4780.0,8783.0,-0.976498717,0.955402905,25250.0,23299.0
05-01-2025,Finance,India,2298.0,4044.0,1549.0,0.738278419,0.153337318,87527.0,22964.0
21-01-2025,AI,Germany,3272.0,4237.0,9450.0,0.070875873,0.806563434,91623.0,43842.0
05-01-2025,Finance,USA,3840.0,659.0,6220.0,-0.800840256,0.837314172,6048.0,3329.0
01-01-2025,Finance,Germany,9991.0,5701.0,8423.0,-0.629046749,0.855074812,64161.0,6396.0
07-01-2025,Sports,USA,5283.0,1314.0,780.0,-0.043369165,0.859208662,94833.0,4244.0
19-01-2025,Finance,USA,2577.0,7317.0,,0.146720346,0.053943826,8969.0,40448.0
03-01-2025,Sports,Germany,6153.0,9694.0,6999.0,0.469099246,0.97371307,85027.0,12085.0
05-01-2025,Sports,India,8282.0,9802.0,8555.0,0.20243549,0.269884347,51078.0,2977.0
08-01-2025,Cloud,USA,9083.0,6330.0,9720.0,0.763890596,0.849108022,,5046.0
03-01-2025,AI,UK,3849.0,5180.0,8575.0,0.072462497,0.993657624,32808.0,11736.0
04-01-2025,Cloud,USA,7271.0,5213.0,2250.0,-0.407862007,0.604024866,65793.0,2185.0
02-01-2025,Sports,India,9087.0,3974.0,5192.0,-0.127769766,0.817521905,34501.0,8501.0
13-01-2025,Sports,Germany,694.0,5540.0,8876.0,0.90297349,0.281570393,89841.0,48892.0
18-01-2025,Sports,USA,2550.0,3517.0,9004.0,0.652856291,0.142210463,25388.0,6944.0
03-01-2025,Finance,USA,8040.0,1479.0,7801.0,-0.989052985,0.047549119,67170.0,46421.0
23-01-2025,Cloud,USA,4125.0,472.0,1402.0,-0.19096168,,2569.0,40374.0
02-01-2025,Cloud,India,2156.0,827.0,1352.0,0.755527157,0.500492797,7479.0,6041.0
16-01-2025,AI,USA,1984.0,9354.0,494.0,-0.858179509,0.84810052,66329.0,33905.0
05-01-2025,AI,India,541.0,,5618.0,0.842533286,0.617482871,57446.0,4407.0
17-01-2025,AI,USA,8206.0,4318.0,,-0.904397316,0.627565253,33868.0,6090.0
14-01-2025,Finance,India,283.0,3523.0,7726.0,-0.633890984,0.114422176,14007.0,33246.0
15-01-2025,Sports,USA,,596.0,9883.0,0.900794529,0.412201201,71787.0,31936.0
02-01-2025,Cloud,UK,6659.0,3541.0,1775.0,0.594270741,0.317995911,36241.0,45652.0
13-01-2025,Finance,UK,9201.0,122.0,6605.0,0.505068668,0.337724107,76826.0,18974.0
17-01-2025,Sports,Germany,8855.0,1458.0,2626.0,-0.415000402,0.094758523,83619.0,16623.0
18-01-2025,,Germany,4907.0,6701.0,1465.0,-0.198577293,0.158707633,73395.0,16970.0
10-01-2025,Finance,India,5961.0,7673.0,6031.0,-0.574048699,0.223861567,65931.0,
14-01-2025,AI,USA,6341.0,5028.0,6416.0,0.464494454,0.821872006,43695.0,10815.0
01-01-2025,AI,UK,5331.0,3096.0,4362.0,-0.386184831,0.350349625,6268.0,26658.0
,,USA,949.0,5804.0,6005.0,0.566311603,0.003535285,52028.0,35018.0
14-01-2025,Cloud,UK,9755.0,8881.0,7306.0,0.87249979,0.596455493,28787.0,28606.0
19-01-2025,Finance,Germany,656.0,8316.0,2180.0,-0.98348243,0.992676655,28211.0,12734.0
,Finance,UK,2442.0,1700.0,2424.0,0.403633147,0.685885329,88536.0,34159.0
18-01-2025,Cloud,USA,9612.0,365.0,5112.0,-0.898340566,0.213361874,59905.0,32261.0
03-01-2025,Finance,India,5340.0,4981.0,3898.0,-0.189356129,0.230523256,3553.0,6345.0
22-01-2025,Cloud,USA,2107.0,4583.0,4912.0,-0.697034918,0.145541492,67700.0,11426.0
15-01-2025,Cloud,USA,7642.0,4166.0,6793.0,0.680703767,0.755268665,80221.0,14929.0
10-01-2025,Cloud,Germany,9462.0,8046.0,2431.0,-0.140668203,0.244479138,74414.0,23960.0
14-01-2025,Sports,UK,6841.0,6702.0,9059.0,-0.344463622,0.318710785,12411.0,19734.0
15-01-2025,Sports,USA,1061.0,2105.0,5373.0,-0.03856166,0.566717707,53481.0,6306.0
03-01-2025,Finance,,4003.0,4809.0,5254.0,-0.727029321,0.332193663,29005.0,18803.0
21-01-2025,Sports,Germany,654.0,7435.0,396.0,0.443413198,0.262656894,38679.0,24335.0
21-01-2025,Cloud,India,804.0,1279.0,2684.0,-0.332834475,0.105290004,98319.0,48524.0
13-01-2025,Finance,Germany,5246.0,2507.0,2717.0,-0.682487423,0.010223612,74761.0,34948.0
17-01-2025,AI,UK,6444.0,374.0,8558.0,-0.665390141,0.375113354,60052.0,41774.0
03-01-2025,Cloud,USA,5758.0,8162.0,1081.0,0.066186609,0.388175074,28442.0,21688.0
03-01-2025,Sports,USA,2847.0,9845.0,,0.667707007,0.680336129,99712.0,38641.0
07-01-2025,Cloud,UK,9727.0,413.0,7126.0,0.368527995,0.991208682,23890.0,16314.0
23-01-2025,AI,UK,7416.0,4591.0,5351.0,0.780501384,0.583733113,74880.0,4972.0
09-01-2025,AI,Germany,8546.0,7447.0,2784.0,0.572038828,0.943717669,90849.0,26593.0
17-01-2025,Finance,India,6903.0,5412.0,,-0.279952888,0.105469324,86643.0,1227.0
08-01-2025,AI,Germany,1835.0,2917.0,7451.0,0.984793258,0.728431228,39152.0,
09-01-2025,Finance,UK,9667.0,1304.0,3461.0,0.57079542,0.169109595,92272.0,26584.0
20-01-2025,AI,Germany,8466.0,3423.0,2233.0,-0.521147804,0.494751901,6991.0,38082.0
18-01-2025,Cloud,India,9327.0,148.0,9164.0,-0.360966024,0.65228659,79199.0,4532.0
06-01-2025,Cloud,India,5312.0,2740.0,3839.0,-0.782979421,0.947992951,31864.0,3782.0
23-01-2025,Finance,India,6805.0,3261.0,5090.0,0.383246635,0.64759702,36198.0,42786.0
10-01-2025,Sports,India,5101.0,1304.0,5463.0,0.121392784,0.249693869,84269.0,42636.0
18-01-2025,Finance,UK,7226.0,8316.0,4922.0,0.568967652,0.563147116,70980.0,36385.0
14-01-2025,Finance,Germany,8173.0,7015.0,3497.0,0.19897509,0.694332489,79010.0,18540.0
06-01-2025,Cloud,,938.0,5332.0,8925.0,0.088589301,0.859322395,77658.0,15059.0
13-01-2025,Sports,UK,7030.0,5130.0,7221.0,-0.17864595,0.667252819,13838.0,16780.0
12-01-2025,Sports,India,3479.0,3176.0,8081.0,0.883437757,0.804330825,70193.0,30031.0
06-01-2025,Cloud,USA,8453.0,7421.0,6845.0,,0.430465158,8837.0,10530.0
03-01-2025,Cloud,UK,2092.0,3026.0,2675.0,0.429624054,0.089245721,28555.0,41227.0
18-01-2025,Finance,USA,2434.0,4374.0,6116.0,-0.467740041,0.732403248,29082.0,32185.0
16-01-2025,Sports,USA,3947.0,1606.0,2015.0,0.16347605,0.707994333,2822.0,17496.0
23-01-2025,Sports,India,4104.0,5824.0,5227.0,0.774326538,0.937176335,98672.0,43412.0
04-01-2025,AI,India,2580.0,6217.0,6800.0,-0.130108685,0.393773335,30073.0,16620.0
20-01-2025,Sports,UK,2254.0,7889.0,4650.0,-0.767048837,0.40074294,56170.0,20505.0
05-01-2025,Cloud,UK,3059.0,305.0,6315.0,-0.07868077,0.390440207,34998.0,45580.0
19-01-2025,Cloud,Germany,2104.0,342.0,9914.0,-0.946940036,0.280665398,99220.0,35098.0
11-01-2025,Sports,India,1528.0,4023.0,992.0,0.746727055,0.479204698,28886.0,31244.0
15-01-2025,AI,USA,5178.0,593.0,4734.0,0.939021557,,6132.0,35017.0
07-01-2025,Finance,Germany,8050.0,2205.0,2628.0,,0.802129458,82377.0,40439.0
23-01-2025,Cloud,USA,9945.0,8469.0,6740.0,-0.997508957,0.817358011,84833.0,48414.0
10-01-2025,AI,India,6133.0,6640.0,7625.0,-0.635582968,0.682541204,40297.0,19764.0
13-01-2025,AI,USA,2873.0,4158.0,3073.0,0.963208114,0.459947384,,28958.0
04-01-2025,AI,UK,5706.0,1747.0,1105.0,-0.862208877,0.082220765,17273.0,48979.0
10-01-2025,AI,India,7451.0,5966.0,4861.0,0.643845048,0.253909797,44027.0,26422.0
03-01-2025,Cloud,Germany,1227.0,5353.0,5016.0,0.725900744,0.410177618,5541.0,10807.0
03-01-2025,Finance,Germany,2158.0,7815.0,1026.0,-0.891343122,0.027476029,82744.0,
03-01-2025,Sports,India,2959.0,5384.0,4865.0,-0.587152243,0.434457923,46416.0,1057.0
12-01-2025,Sports,USA,7289.0,4806.0,8809.0,-0.106056333,0.135696718,43516.0,14835.0
10-01-2025,Cloud,India,5233.0,4053.0,9948.0,,0.206496462,40327.0,10653.0
16-01-2025,,USA,5228.0,9939.0,5601.0,0.476333613,,44170.0,38705.0
01-01-2025,Cloud,,1133.0,1510.0,7127.0,0.387138957,0.071985503,19091.0,26006.0
,Finance,USA,9772.0,6216.0,7384.0,0.519543579,0.947478214,1586.0,40564.0
02-01-2025,AI,USA,7331.0,5249.0,9034.0,-0.183615077,,84152.0,34465.0
20-01-2025,Finance,Germany,9210.0,7758.0,2108.0,0.501269317,0.296279644,22445.0,22628.0
17-01-2025,Sports,India,1820.0,7896.0,7410.0,0.282574199,0.561997805,96583.0,41728.0
10-01-2025,Finance,USA,1212.0,7263.0,8127.0,-0.030588986,0.264923648,13050.0,42570.0
20-01-2025,Sports,India,5913.0,4457.0,4486.0,0.244884329,0.119836919,96830.0,42897.0
22-01-2025,Finance,UK,2291.0,4103.0,1957.0,-0.497160764,0.022212413,32709.0,47636.0
03-01-2025,Finance,India,,3084.0,8851.0,0.939521069,0.885139038,82729.0,38049.0
21-01-2025,AI,USA,,3553.0,9590.0,0.684187481,0.123614049,73581.0,35971.0
23-01-2025,Finance,Germany,9806.0,1990.0,9516.0,-0.811208547,0.870612264,36852.0,37131.0
10-01-2025,AI,UK,9010.0,8955.0,,-0.76772331,0.804712309,70739.0,35261.0
05-01-2025,Finance,UK,2808.0,2583.0,7888.0,-0.745394364,0.897015038,84107.0,1864.0
13-01-2025,Sports,USA,1797.0,5984.0,8372.0,0.115259366,0.022996591,58845.0,
14-01-2025,Sports,USA,2058.0,3865.0,6440.0,-0.642791571,0.194472162,71326.0,36178.0
09-01-2025,Cloud,Germany,1968.0,1353.0,3478.0,0.799027058,0.487746262,5223.0,37170.0
15-01-2025,AI,USA,3758.0,7218.0,5752.0,-0.544852776,0.010834196,51526.0,8548.0
22-01-2025,Cloud,UK,4252.0,5296.0,,0.216841417,0.762331651,68800.0,32556.0
08-01-2025,,,4882.0,2785.0,7827.0,-0.563893572,0.635255751,88085.0,23228.0
,Finance,USA,4163.0,5508.0,2401.0,0.423787681,0.925392274,,21830.0
,Cloud,Germany,1520.0,9353.0,7192.0,0.243579535,0.847709277,87037.0,31054.0
07-01-2025,Cloud,UK,1390.0,,4126.0,-0.422846666,0.066774886,53121.0,26083.0
23-01-2025,Sports,Germany,2161.0,,6094.0,-0.686302506,0.519240366,61549.0,48383.0
06-01-2025,Finance,USA,3426.0,2544.0,3334.0,0.806529269,0.852696675,25325.0,42894.0
06-01-2025,Cloud,USA,7503.0,194.0,,-0.201040296,0.206557577,91503.0,34135.0
09-01-2025,Finance,Germany,3617.0,1320.0,5072.0,0.043577438,0.379177425,95004.0,10751.0
03-01-2025,,Germany,4597.0,4424.0,7983.0,-0.985489695,0.808480512,50005.0,12009.0
20-01-2025,Finance,USA,5251.0,5043.0,8975.0,-0.436408342,0.271018932,59329.0,9430.0
22-01-2025,Sports,India,7928.0,4516.0,9929.0,0.587849708,0.460407164,44974.0,4998.0
01-01-2025,AI,India,2848.0,9138.0,249.0,-0.504822325,0.273032596,66815.0,25283.0
23-01-2025,Cloud,UK,9469.0,5267.0,1194.0,0.834215494,0.213608934,2313.0,21251.0
19-01-2025,Finance,USA,6016.0,4270.0,5373.0,-0.753935375,0.183741752,92251.0,
04-01-2025,Finance,India,802.0,1874.0,5077.0,-0.567994357,0.29897531,22323.0,19269.0
20-01-2025,Cloud,India,1336.0,7158.0,9984.0,0.170555951,0.09115276,60360.0,11151.0
17-01-2025,Finance,USA,595.0,7390.0,7929.0,0.492818543,0.615965594,63780.0,7864.0
02-01-2025,Cloud,India,9216.0,6736.0,6819.0,-0.697133118,0.109656774,98887.0,12618.0
,Cloud,Germany,3282.0,4911.0,4080.0,,0.718850884,49221.0,15995.0
05-01-2025,Cloud,India,8406.0,5678.0,1801.0,0.122461505,0.138860287,46697.0,29917.0
01-01-2025,Sports,India,9627.0,5161.0,5077.0,0.065704377,0.191201465,29830.0,18681.0
21-01-2025,Sports,India,7512.0,8741.0,5571.0,,0.823337974,38917.0,42011.0
02-01-2025,Sports,USA,2492.0,3983.0,4074.0,-0.188343668,0.798438746,6729.0,44530.0
01-01-2025,Sports,USA,7495.0,8188.0,3701.0,0.758310919,0.277676572,36558.0,15752.0
03-01-2025,Sports,India,9625.0,,6162.0,0.544828434,0.558338126,30606.0,34672.0
07-01-2025,AI,UK,7356.0,1905.0,5475.0,0.553526148,0.934998385,71183.0,8762.0
11-01-2025,Cloud,USA,9585.0,653.0,1154.0,,0.823083315,16893.0,48444.0
22-01-2025,Finance,India,7440.0,1438.0,6347.0,-0.409942612,0.308712617,94478.0,9529.0
14-01-2025,Finance,India,200.0,9357.0,5043.0,-0.570622373,0.94369827,70649.0,36054.0
16-01-2025,Sports,Germany,3855.0,5673.0,4064.0,0.534611714,0.699708298,35328.0,15513.0
11-01-2025,AI,India,1518.0,6700.0,4456.0,0.764080237,0.497554229,12294.0,25147.0
12-01-2025,Sports,UK,7826.0,6349.0,8350.0,-0.057081755,0.539694291,81589.0,40570.0
23-01-2025,AI,Germany,959.0,3438.0,1055.0,0.637548913,0.080436936,17928.0,4827.0
03-01-2025,AI,Germany,4290.0,6694.0,7762.0,0.082897798,0.273356197,12124.0,
12-01-2025,Finance,UK,9791.0,6582.0,1173.0,-0.317347592,0.562511544,95733.0,28383.0
20-01-2025,Finance,Germany,808.0,3678.0,3422.0,-0.283419939,0.524815123,78447.0,3519.0
18-01-2025,AI,USA,383.0,6356.0,2109.0,-0.164207173,0.194010342,45055.0,33595.0
13-01-2025,AI,USA,8149.0,8515.0,7840.0,-0.82528692,0.164333557,85094.0,
13-01-2025,AI,India,3792.0,8102.0,7372.0,0.499622784,0.581969983,72066.0,8603.0
15-01-2025,Cloud,Germany,4641.0,8711.0,3346.0,-0.11320175,0.001102086,18644.0,30383.0
01-01-2025,Sports,USA,755.0,,5778.0,0.87391577,0.181042858,,25932.0
19-01-2025,Sports,USA,6778.0,2786.0,4417.0,-0.081701311,0.72947403,60388.0,5890.0
16-01-2025,AI,Germany,6624.0,2148.0,1058.0,0.484329837,0.111963974,62280.0,34545.0
10-01-2025,Finance,USA,4117.0,2337.0,,0.330753823,0.81600324,97777.0,30810.0
15-01-2025,Finance,Germany,2617.0,6865.0,,0.928313173,0.402571444,75355.0,4576.0
21-01-2025,Sports,,8286.0,865.0,8345.0,,0.312164303,3165.0,20531.0
18-01-2025,Sports,UK,,7747.0,4678.0,-0.486620108,0.891669625,61875.0,4300.0
,Finance,,351.0,,3808.0,-0.282341264,0.499231218,21664.0,17276.0
22-01-2025,Sports,,2885.0,474.0,7552.0,0.998336668,0.742164533,84007.0,19071.0
14-01-2025,Sports,USA,2542.0,9474.0,4808.0,-0.455467227,0.926203105,92455.0,46861.0
22-01-2025,Cloud,,4670.0,7187.0,4356.0,0.92672622,0.103020247,64182.0,21028.0
04-01-2025,Finance,UK,1681.0,9943.0,6478.0,-0.863274858,0.875222598,48233.0,37287.0
15-01-2025,,Germany,1836.0,5323.0,,,0.594952943,39734.0,42847.0
09-01-2025,AI,India,8047.0,8028.0,3785.0,0.059538872,0.469175723,90954.0,48126.0
06-01-2025,Sports,USA,7451.0,8558.0,1877.0,-0.721460472,0.292798633,59085.0,18925.0
05-01-2025,Finance,USA,679.0,4542.0,1254.0,0.155614563,0.401981069,51269.0,45314.0
09-01-2025,Cloud,USA,2087.0,,8088.0,-0.133166484,0.272983844,64997.0,
03-01-2025,Cloud,USA,8808.0,2549.0,6935.0,-0.096447169,0.155926068,,35526.0
,Finance,USA,4487.0,2328.0,,-0.262432418,0.310741488,81105.0,42583.0
03-01-2025,Finance,UK,4071.0,7067.0,2048.0,-0.44592289,,4162.0,1731.0
21-01-2025,AI,Germany,,6523.0,6558.0,-0.697814222,0.725569732,97279.0,
13-01-2025,Cloud,India,6307.0,3720.0,5754.0,0.092867427,0.429693424,42371.0,34988.0
16-01-2025,Finance,Germany,1862.0,1100.0,3354.0,0.211156028,0.954000795,62902.0,43957.0
08-01-2025,AI,UK,3380.0,9328.0,4499.0,0.964453734,0.338728932,,46982.0
02-01-2025,Sports,USA,9280.0,8315.0,4806.0,-0.74618345,0.073732374,69465.0,41317.0
21-01-2025,Cloud,UK,8148.0,6885.0,8222.0,,0.34657195,32215.0,10125.0
10-01-2025,Sports,Germany,7508.0,4333.0,1050.0,-0.025383652,0.5191535,73407.0,43362.0
14-01-2025,AI,UK,4826.0,1884.0,6008.0,-0.636772992,0.462987204,24569.0,32186.0
17-01-2025,AI,UK,7260.0,4657.0,,0.939928124,0.12658584,33877.0,39390.0
10-01-2025,Cloud,Germany,2132.0,3397.0,1613.0,0.14149106,0.104530026,53926.0,41371.0
05-01-2025,Cloud,Germany,1804.0,7196.0,6747.0,-0.403267313,0.688009391,2192.0,33034.0
